;molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_five_conform
3941;CHEMBL3612580;nM;7500.0;CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc12;5.1249387366083;422.15901980399997;9;1;3.633200000000002;yes
3942;CHEMBL107472;nM;7500.0;CNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl;5.1249387366083;334.03881636399996;5;1;3.344000000000002;yes
3943;CHEMBL113902;nM;7500.0;CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C;5.1249387366083;424.110231716;5;2;5.555880000000003;yes
3944;CHEMBL490687;nM;7500.0;CCc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C;5.1249387366083;383.120068128;3;2;5.847900000000003;yes
3946;CHEMBL590525;nM;7510.0;Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc3ccccc3)c1O;5.124360062995832;362.16304256399997;3;3;4.640520000000004;yes
3947;CHEMBL98798;nM;7600.0;COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC;5.119186407719209;360.01095437600003;5;0;4.201800000000003;yes
3948;CHEMBL428690;nM;7600.0;CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl;5.119186407719209;401.10300042;6;3;3.3046000000000024;yes
3949;CHEMBL2018758;nM;7600.0;CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C;5.119186407719209;410.19540531199993;7;2;5.047620000000005;yes
3950;CHEMBL3221557;nM;7600.0;Cl.CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C;5.119186407719209;446.17208302399996;7;2;5.469420000000005;yes
3952;CHEMBL1822065;nM;7660.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc(O)cc3)c4nc(cs4)c5ccc(Cl)cc5;5.115771230367396;461.09647556;6;1;6.533400000000006;yes
3953;CHEMBL244948;nM;7670.0;Oc1ccc2C=CC(=O)Oc2c1O;5.115204636051019;178.026608672;4;2;1.2041999999999997;yes
3955;CHEMBL48650;nM;7700.0;Oc1ccc2cc(ncc2c1O)C(=O)Nc3ccccc3;5.113509274827518;280.084792244;4;3;2.8983000000000008;yes
3956;CHEMBL462338;nM;7700.0;COc1nc(Nc2ccc(cc2)c3nc4ccccc4s3)c5cc[nH]c5n1;5.113509274827518;373.09973110000004;6;2;4.986800000000002;yes
3958;CHEMBL1947045;nM;7700.0;COc1cccc(Nc2ccnc(Nc3cccc(OC)c3)n2)c1;5.113509274827518;322.142975816;6;2;3.9810000000000016;yes
3959;CHEMBL1812555;nM;7710.0;COc1ccccc1\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2;5.112945621949043;474.069137948;5;2;5.796400000000003;yes
3960;CHEMBL242349;nM;7710.0;COCCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4cccc(OC)c4)c2cc1OC;5.112945621949043;491.1692501399999;10;1;3.220500000000002;yes
3961;CHEMBL3628796;nM;7710.0;COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC;5.112945621949043;493.0749516;6;3;5.797100000000004;yes
3962;CHEMBL1173666;nM;7780.0;NC(=S)N1N=C(CC1c2ccc(cc2)[N+](=O)[O-])c3ccc(Cl)c(Cl)c3;5.109020403010311;394.00580198399996;4;1;4.296300000000002;yes
3963;CHEMBL1822061;nM;7780.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc(Cl)cc3)c4nc(cs4)c5ccc(Cl)cc5;5.109020403010311;479.06258858800004;5;0;7.481200000000005;yes
3964;CHEMBL515598;nM;7800.0;N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45;5.107905397309519;344.08441538400007;6;2;4.3732000000000015;yes
3966;CHEMBL325949;nM;7800.0;Nc1cccc(c1)C2=CC(=O)c3c(N)c(O)c(N)cc3O2;5.107905397309519;283.095691276;6;4;1.9122;yes
3967;CHEMBL3612574;nM;7800.0;CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc12;5.107905397309519;444.100060956;8;1;4.417100000000003;yes
3968;CHEMBL604672;nM;7820.0;ClCCN(CCCl)c1ccc(cc1)C(=O)Nc2ccccc2Br;5.106793246940152;413.990130624;2;1;4.985400000000003;yes
3969;CHEMBL1173652;nM;7830.0;Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccccc2;5.106238237942057;301.10625596000006;6;0;2.35632;yes
3970;CHEMBL1830279;nM;7830.0;COc1ccc(cc1)\C(=N/NC(=S)N)\C=C\c2ccccc2Cl;5.106238237942057;345.07026081199996;3;2;3.5993000000000013;yes
3971;CHEMBL3742349;nM;7880.0;CCOC(=O)c1nn(cc1C(=O)c2c(C)[nH]c(c3ccccc3)c2c4ccccc4)c5ccc(C)cc5;5.103473782510445;489.205241724;5;1;6.558940000000006;yes
3972;CHEMBL2347973;nM;7893.0;COC(=O)[C@@H](Nc1ncnc2oc(c3ccccc3)c(c4ccccc4)c12)c5ccccc5;5.102757897194635;435.158291532;6;1;5.8830000000000044;yes
3973;CHEMBL89505;nM;7900.0;CC(C)(C)c1cc(\C=C\2/C(=O)Nc3ccccc23)cc(c1O)C(C)(C)C;5.102372908709558;349.204179104;2;2;5.479900000000005;yes
3974;CHEMBL309016;nM;7900.0;COc1cc(\C=C\[N+](=O)[O-])ccc1O;5.102372908709558;195.053157768;4;1;1.6481999999999999;yes
3975;CHEMBL3416616;nM;7904.0;Brc1cc2c(NCc3ccccn3)ncnc2s1;5.102153068420428;319.9731293880001;5;1;3.4609000000000005;yes
3976;CHEMBL3805508;nM;7920.0;C(Oc1cccc(c1)C2CC(=NN2c3ccccc3)c4ccc5OCCOc5c4)c6ccccc6;5.101274818410507;462.1943426919999;5;0;6.392500000000006;yes
3977;CHEMBL1958211;nM;7960.0;COc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Br)cc4;5.099086932262331;429.014659852;5;0;4.2382000000000035;yes
3978;CHEMBL135592;nM;8000.0;CN=NNc1ccc2ncnc(N(C)c3ccccc3)c2c1;5.096910013008056;292.143644512;5;1;3.806600000000002;yes
3979;CHEMBL119708;nM;8000.0;[O-][N+](=O)c1cccc2ncnc(NCc3ccccc3)c12;5.096910013008056;280.096025624;5;1;3.150100000000001;yes
3980;CHEMBL3221541;nM;8000.0;Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1C;5.096910013008056;517.2091968039999;9;2;4.391620000000003;yes
3981;CHEMBL2316144;nM;8000.0;COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccccc3Br)\C2=O)c1;5.096910013008056;412.067406632;3;0;5.686300000000005;yes
3982;CHEMBL1242753;nM;8010.0;CCOc1cc(ccc1OC)c2nn(CCO)c3ncnc(N)c23;5.096367483915762;329.1487894680001;8;2;1.4750999999999994;yes
3983;CHEMBL377277;nM;8068.0;COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1;5.093234110459273;361.09933268400005;5;1;4.961700000000003;yes
3984;CHEMBL1173193;nM;8090.0;COc1ccc(cc1)C2CC(=NN2C(=S)N)c3ccc(Br)c(Br)c3;5.092051478387727;466.93025730000005;3;1;4.614900000000003;yes
3985;CHEMBL3325476;nM;8100.0;COC(=O)C1=C(N)N(C2=C(C1c3cc4cc(Cl)ccc4n5nnnc35)C(=O)CCC2)c6cccnc6;5.091514981121351;501.1316151800001;10;1;3.280100000000002;yes
3987;CHEMBL1173653;nM;8109.999999999999;Cc1ccc(\C=C\C(=O)OCCn2c(C)ncc2[N+](=O)[O-])cc1;5.090979145788844;315.121906024;6;0;2.664740000000001;yes
3988;CHEMBL1958025;nM;8140.000000000001;Fc1ccc(cc1)C2=NN(C(C2)c3ccccc3)C4=NC(=O)CS4;5.089375595110798;339.08416128799996;4;0;3.606200000000002;yes
3989;CHEMBL1169870;nM;8150.0;NC(=S)N1N=C(CC1c2ccc(Cl)cc2)c3ccc(Br)c(Br)c3;5.088842391260023;470.88072026400005;2;1;5.259700000000002;yes
3990;CHEMBL1958033;nM;8160.0;Clc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Cl)cc4;5.088309841246138;389.01563839600004;4;0;4.773900000000003;yes
3991;CHEMBL337297;nM;8180.0;CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9cnccn9;5.087246696328677;572.2172033759999;8;1;4.696800000000003;yes
3993;CHEMBL3088218;nM;8189.999999999999;Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccncc2)\c3ccc(Br)cc3;5.086716098239582;442.0389004400001;7;1;3.091520000000002;yes
3994;CHEMBL2325103;nM;8250.0;NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(F)cc4;5.0835460514500745;349.104896732;2;1;4.373600000000002;yes
3995;CHEMBL401644;nM;8270.0;COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c4ccccc4)c2c1;5.082494490447454;315.137162164;4;1;4.0830800000000025;yes
3996;CHEMBL1828866;nM;8280.0;Cc1ccc(cc1)S(=O)(=O)NC(=O)Cc2ccc(F)cc2;5.081969663215119;307.06784252799997;3;1;2.1817200000000003;yes
3997;CHEMBL353823;nM;8300.0;CC(C)(C)OC(=O)N1CCC(C1)n2cc(c3ccccc3)c4c(N)ncnc24;5.080921907623926;379.2008250400001;6;1;3.862400000000002;yes
3998;CHEMBL1241492;nM;8300.0;CC(C)n1nc(c2ccc3nonc3c2)c4c(N)ncnc14;5.080921907623926;295.118158036;8;1;2.1925999999999997;yes
3999;CHEMBL1958029;nM;8360.0;Cc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(F)cc4;5.077793722560983;353.09981135199996;4;0;3.914620000000003;yes
4000;CHEMBL2029694;nM;8400.0;CCOc1ccc(cc1)c2cc(c(C#N)c(SCC(=O)NCC(=O)O)n2)C(F)(F)F;5.075720713938118;439.081361652;6;2;3.330680000000001;yes
4001;CHEMBL363130;nM;8400.0;Cc1ccsc1C(=O)n2nc(Nc3ccc(cc3)S(=O)(=O)N)nc2N;5.075720713938118;378.056880308;9;3;1.3097199999999996;yes
4002;CHEMBL136492;nM;8400.0;CN(c1ccccc1)c2ncnc3ccc(N)cc23;5.075720713938118;250.12184644799999;4;1;2.9799000000000007;yes
4003;CHEMBL1822066;nM;8430.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)[N+](=O)[O-])c4nc(cs4)c5ccc(Cl)cc5;5.074172425375258;490.086639148;7;0;6.736000000000005;yes
4004;CHEMBL3393072;nM;8490.0;Brc1cccnc1NC(=S)NNC(=O)Cc2c[nH]c3ccccc23;5.071092309756047;403.010243168;3;4;2.885700000000001;yes
4006;CHEMBL3221546;nM;8500.0;Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1Cl;5.070581074285707;537.1545743879999;9;2;4.736600000000003;yes
4007;CHEMBL3891774;nM;8500.0;BrCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(NC(=O)NC5CCCCC5)cc4)c3cc12;5.070581074285707;582.1226300640001;9;3;4.673600000000003;yes
4008;CHEMBL3747055;nM;8540.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)C(=O)OCCn4c(C)ncc4[N+](=O)[O-])C(=O)C;5.068542129310995;491.18048352;9;0;3.6629200000000024;yes
4009;CHEMBL589801;nM;8540.0;Cc1cccc(CN(Cc2ccc(F)cc2)C(=S)Nc3ccccc3)c1O;5.068542129310995;380.135862512;2;2;5.238920000000005;yes
4010;CHEMBL1958036;nM;8580.0;COc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Cl)cc4;5.066512712151295;385.065175432;5;0;4.129100000000004;yes
4011;CHEMBL2029699;nM;8600.0;Cc1ccc(cc1Cl)N2NC(=O)\C(=C\c3ccc(OCc4ccccc4)cc3)\C2=O;5.065501548756432;418.108420148;3;1;4.688820000000003;yes
4012;CHEMBL116438;nM;8600.0;COc1cc(\C=C\C(=C\C(=O)\C=C\c2ccc(O)c(OC)c2)\O)ccc1O;5.065501548756432;368.12598835999995;6;3;3.852600000000003;yes
4013;CHEMBL1821896;nM;8630.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)[N+](=O)[O-])c4nc(cs4)c5ccccc5;5.06398920428479;456.1256115;7;0;6.082600000000005;yes
4014;CHEMBL140;nM;8650.0;COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O;5.062983892535186;368.12598835999995;6;2;3.3699000000000026;yes
4015;CHEMBL1830275;nM;8660.0;COc1ccc(cc1)\C(=N/NC(=S)N)\C=C\c2ccccc2;5.062482107982653;311.109233164;3;2;2.9459000000000017;yes
4016;CHEMBL3235204;nM;8660.0;Cc1ccc2nc(Oc3ccc(Cl)cc3)c(\C=N\NC(=O)Cn4c(C)ncc4[N+](=O)[O-])cc2c1;5.062482107982653;478.115630768;8;1;4.552340000000004;yes
4017;CHEMBL120185;nM;8700.0;CN1CCN(CC1)c2ccc3c(n2)nc(c4ccc(F)cc4)n3c5ccnc(NC6CCCC6)n5;5.060480747381382;472.2499211480001;8;1;4.122900000000002;yes
4018;CHEMBL112925;nM;8700.0;Nc1ccc(cc1)C2=CC(=O)c3cc(N)ccc3O2;5.060480747381382;252.089877624;4;2;2.6243999999999996;yes
4019;CHEMBL299194;nM;8700.0;CN1CCN(CCCNc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)CC1;5.060480747381382;460.154514812;7;1;3.351700000000002;yes
4020;CHEMBL1242657;nM;8700.0;Nc1ncnc2c1c(nn2[C@H]3CCNC3)c4ccc(F)c(O)c4;5.060480747381382;314.12913732;7;3;1.4545999999999997;yes
4021;CHEMBL333454;nM;8700.0;COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccc(C)cc2)c1O;5.060480747381382;354.103813436;5;2;3.393800000000003;yes
4023;CHEMBL7775;nM;8700.0;CN(c1ccccc1)c2cc3C(=O)NC(=O)c3cc2Nc4ccccc4;5.060480747381382;343.132076784;4;2;4.081700000000002;yes
4024;CHEMBL611681;nM;8710.0;CCCCCCNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3;5.059981844992336;395.1732729;5;2;4.2409000000000034;yes
4025;CHEMBL541988;nM;8719.0;COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC;5.059533322336471;402.02151906;5;2;4.456300000000002;yes
4026;CHEMBL3133898;nM;8730.0;CCc1cccc(Nc2ncnc3sc4CN(CCc4c23)C(=O)C=C)c1;5.058985756294431;364.13578226;5;1;4.068000000000002;yes
4027;CHEMBL538757;nM;8800.0;Cl.COC(=O)c1ccccc1SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2;5.055517327849831;499.15840711999994;6;0;5.626800000000006;yes
4028;CHEMBL543361;nM;8800.0;Cl.CN(C)CC(CSCCN)C(=O)c1ccc(OCc2ccccc2)cc1;5.055517327849831;408.163826848;5;1;3.7398000000000025;yes
4029;CHEMBL419409;nM;8800.0;COc1ccc(cc1C(=O)c2ccc(Nc3ccc(F)cc3F)cc2)C#CC(C)(C)N;5.055517327849831;420.16493438400005;4;2;5.036800000000004;yes
4030;CHEMBL78224;nM;8800.0;Oc1ccc(\C=C\[N+](=O)[O-])cc1O;5.055517327849831;181.037507704;4;2;1.3452;yes
4031;CHEMBL1812567;nM;8800.0;Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4cccs4)cc23)c1;5.055517327849831;406.06550978;5;2;5.740200000000002;yes
4032;CHEMBL432941;nM;8880.0;COc1cccc(c1)c2ccc3\C(=C\c4[nH]c5CCCCc5c4CCC(=O)O)\C(=O)Nc3c2;5.051587034221399;442.18925731199994;3;3;5.079000000000003;yes
4033;CHEMBL1958223;nM;8890.0;COc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(OC)cc4;5.051098239029786;381.114712468;6;0;3.484300000000003;yes
4034;CHEMBL1241771;nM;8900.0;CC(C)n1nc(c2ccc(C#N)c(F)c2)c3c(N)ncnc13;5.050609993355087;296.118572636;6;1;2.66718;yes
4035;CHEMBL379041;nM;8900.0;Fc1ccc2Oc3ncnc(NCc4ccccc4)c3NCc2c1;5.050609993355087;322.12298932000004;5;2;3.9456000000000016;yes
4036;CHEMBL1172823;nM;8920.0;NC(=S)N1N=C(CC1c2ccc(F)cc2)c3ccc(Br)c(Br)c3;5.049635145623877;454.910270804;2;1;4.745400000000002;yes
4038;CHEMBL128027;nM;9000.0;CCOc1cc2nc(C)nc(Nc3cccc(c3)c4csc(C)n4)c2cc1OCC;5.045757490560675;420.16199700799996;7;1;5.911140000000005;yes
4039;CHEMBL488646;nM;9000.0;COc1cc(cc(OC)c1OC)C2=C(CNC2=O)c3cn(COC(C)(C)C)c4ccccc34;5.045757490560675;450.21547205999997;6;1;4.480300000000003;yes
4040;CHEMBL1241860;nM;9000.0;CC(C)n1nc(c2ccc(C=O)c(F)c2)c3c(N)ncnc13;5.045757490560675;299.11823828800004;6;1;2.6079999999999997;yes
4041;CHEMBL48802;nM;9000.0;C[S+]([O-])CCCCN=C=S;5.045757490560675;177.028205972;3;0;1.2479;yes
4042;CHEMBL202244;nM;9000.0;COC(=O)c1c(OCCN2CCCC2)c3ccccc3c4oc5C(=O)c6ccccc6C(=O)c5c14;5.045757490560675;469.15253745599995;7;0;4.622600000000005;yes
4043;CHEMBL1947122;nM;9021.0;COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC;5.04474531717982;358.07203463999997;5;2;4.347200000000003;yes
4044;CHEMBL3805893;nM;9040.0;C(Oc1ccc(cc1)C2CC(=NN2c3ccccc3)c4ccc5OCCOc5c4)c6ccccc6;5.043831569524636;462.1943426919999;5;0;6.392500000000006;yes
4045;CHEMBL2336357;nM;9050.0;COc1ccc(NC(=O)\C=C\c2ccccc2)cc1;5.043351420794797;253.11027872;2;1;3.347100000000001;yes
4046;CHEMBL2018773;nM;9100.0;CCN(CC)CCOc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC;5.040958607678906;462.106666328;6;1;5.004200000000004;yes
4047;CHEMBL1095464;nM;9100.0;Cc1ccccc1Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2;5.040958607678906;407.0745576760001;4;3;4.945420000000003;yes
4048;CHEMBL591213;nM;9120.0;CCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3;5.040005161671584;396.157288488;6;1;4.667900000000004;yes
4049;CHEMBL1240544;nM;9140.0;C[C@@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13;5.039053804266169;318.09958678000004;7;3;1.9542;yes
4051;CHEMBL3740247;nM;9190.0;CC(=O)c1nn(cc1C(=O)c2c(C)[nH]c(c3ccccc3)c2c4ccccc4)c5ccc(C)cc5;5.036684488613888;459.19467704;4;1;6.584840000000005;yes
4052;CHEMBL589068;nM;9260.0;Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc3ccccc3)c1;5.033389013318066;376.178692628;3;3;4.948940000000004;yes
4053;CHEMBL3746168;nM;9260.0;CC(Cn1c(C)ncc1[N+](=O)[O-])OC(=O)c2ccc(cc2)C3CC(=NN3C(=O)C)c4ccc(Cl)cc4;5.033389013318066;509.14659654800005;8;0;4.696220000000005;yes
4054;CHEMBL1947123;nM;9284.0;COc1cc2ncc(C(=O)O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC;5.03226486821612;376.06261282799994;5;2;4.486300000000003;yes
4055;CHEMBL137635;nM;9300.0;CN(c1ccccc1)c2ncnc3ccc(NN=NCc4ccccn4)cc23;5.031517051446064;369.17019360800003;6;1;4.772000000000004;yes
4056;CHEMBL3960786;nM;9300.0;BrCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(NC(=O)N5CCCCC5)cc4)c3cc12;5.031517051446064;568.1069800000001;9;2;4.237200000000003;yes
4057;CHEMBL126483;nM;9300.0;CCOc1cc2nc(CC)nc(Nc3cccc(c3)c4csc(C)n4)c2cc1OCC;5.031517051446064;434.17764707199996;7;1;6.165120000000005;yes
4058;CHEMBL2283248;nM;9350.0;CCOc1ccccc1NC(=O)\C=C\c2ccccc2;5.029188389127482;267.125928784;2;1;3.7372000000000023;yes
4059;CHEMBL1821877;nM;9370.0;Clc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(Br)cc5;5.028260409112222;493.00150832400004;4;0;7.581700000000005;yes
4060;CHEMBL1241769;nM;9380.0;Nc1ncnc2c1c(nn2CC3CCCN3)c4ccc(Cl)c(O)c4;5.027797161620935;344.115236844;7;3;2.1864999999999997;yes
4061;CHEMBL345203;nM;9400.0;CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c4ccccc14;5.026872146400301;466.14971807200004;4;4;4.805800000000003;yes
4062;CHEMBL78049;nM;9400.0;C\C(=C/c1ccc(O)c(O)c1)\[N+](=O)[O-];5.026872146400301;195.053157768;4;2;1.7353000000000003;yes
4063;CHEMBL2018767;nM;9450.0;CCN(CC)CCOc1cc2ncnc(Nc3ccc(C)c(Br)c3)c2cc1OC;5.0245681914907365;458.13173820400004;6;1;5.173520000000005;yes
4064;CHEMBL592710;nM;9460.0;ClCCN(CCCl)c1ccc(cc1)C(=O)Nc2ccccc2Cl;5.024108863598207;370.040646204;2;1;4.876300000000003;yes
4066;CHEMBL89723;nM;9500.0;CC(C)c1cc(\C=C\2/C(=O)Nc3ccc(Cl)cc23)cc(C(C)C)c1O;5.022276394711152;355.13390662399996;2;2;5.785100000000004;yes
4067;CHEMBL3747079;nM;9580.0;CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccccc4;5.018634490921455;461.169918836;8;0;3.654320000000003;yes
4068;CHEMBL1828872;nM;9590.0;Fc1ccc(cc1)S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2;5.018181392829336;327.013220112;3;1;2.526700000000001;yes
4069;CHEMBL410659;nM;9600.0;Nc1nccn2c(nc(c3ccc4ccc(nc4c3)c5ccccc5)c12)[C@@H]6C[C@H](CN7CCC7)C6;5.017728766960431;460.237544896;6;1;5.393000000000004;yes
4070;CHEMBL379017;nM;9601.0;COc1cc(OC2CCN(CC2)S(=O)(=O)C)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1;5.017683530307934;480.1034320840001;7;1;3.9773000000000023;yes
4071;CHEMBL525527;nM;9700.0;COc1cc2nc(Cl)nc(Nc3ccc(cc3)S(=O)(=O)Nc4nccs4)c2cc1OC;5.013228265733755;477.033223672;9;2;4.301300000000003;yes
4072;CHEMBL168555;nM;9700.0;COc1ccc(CC(CO)n2cc(c3cccc(OC)c3)c4c(N)ncnc24)cc1;5.013228265733755;404.1848406280001;7;2;3.4738000000000016;yes
4073;CHEMBL2029689;nM;9700.0;Oc1ccc(Br)cc1\C=N\c2ccc(cc2)S(=O)(=O)N3CCCCC3;5.013228265733755;422.02997556800005;4;1;4.079900000000003;yes
4074;CHEMBL122260;nM;9700.0;CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O;5.013228265733755;288.111006992;5;5;1.7750999999999997;yes
4075;CHEMBL1830277;nM;9780.0;NC(=S)N\N=C(\C=C\c1ccccc1)/c2ccc(Cl)c(Cl)c2;5.009661145212398;349.020723776;2;2;4.244100000000002;yes
4078;CHEMBL3133893;nM;9800.0;C=CC(=O)Nc1ccc2ncnc(Nc3ccc(cc3)S(=O)(=O)Nc4ccccn4)c2c1;5.008773924307505;446.116109436;7;3;3.6937000000000015;yes
4079;CHEMBL206370;nM;9800.0;COc1ccc2Oc3ncnc(Nc4cccc(c4)c5ccccc5)c3NCc2c1;5.008773924307505;396.15862588;6;2;5.6136000000000035;yes
4080;CHEMBL1173262;nM;9830.0;Cc1ccc(cc1)C2CC(=NN2C(=S)N)c3ccc(Br)c(Br)c3;5.007446482167865;450.93534268;2;1;4.9147200000000035;yes
4081;CHEMBL1981977;nM;9860.0;Clc1ccccc1NC(=O)\C=C\c2ccccc2;5.006123085058789;257.060741684;1;1;3.991900000000002;yes
4082;CHEMBL2018765;nM;9900.0;CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC;5.00436480540245;418.157181908;6;1;4.895100000000004;yes
4084;CHEMBL1241947;nM;9900.0;CC(C)n1nc(c2cc(C)c(C=O)s2)c3c(N)ncnc13;5.00436480540245;301.09973110000004;7;1;2.83882;yes
4085;CHEMBL488271;nM;9900.0;CNC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56;5.00436480540245;455.141595912;7;2;3.8887700000000027;yes
4086;CHEMBL3917723;nM;9941.0;COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1;5.002569926202529;493.23251909199996;9;2;3.1495000000000006;yes
4087;CHEMBL3884319;nM;10000.0;CC1(C)C(=O)N([C@H]2CCc3c(O)cccc23)c4nc(Nc5ccccc5)ncc14;5.0;386.174275944;5;2;4.2375000000000025;yes
4088;CHEMBL345211;nM;10000.0;Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c4ccccc14;5.0;526.0980764239999;8;4;3.098200000000001;yes
4089;CHEMBL1241861;nM;10000.0;CC(C)n1nc(c2cc(F)c(C=O)c(F)c2)c3c(N)ncnc13;5.0;317.1088164760001;6;1;2.7470999999999997;yes
4090;CHEMBL474267;nM;10000.0;Oc1ccc(cc1O)C(=C(C#N)C#N)C#N;5.0;211.0381764;5;2;1.42214;yes
4091;CHEMBL520493;nM;10000.0;Oc1ccc(\C=C(\C#N)/C(=O)Nc2ccccc2Cl)cc1O;5.0;314.045819892;4;3;3.296880000000001;yes
4093;CHEMBL1242117;nM;10000.0;Cn1nc(c2ccc3OC=CC(=O)c3c2)c4c(N)ncnc14;5.0;293.09127459200005;7;1;1.7188999999999997;yes
4094;CHEMBL523586;nM;10000.0;NC[C@H](Cc1cccc(F)c1)NC(=O)c2cc(Br)c(s2)c3ccnc4[nH]ccc34;5.0;472.0368725160001;4;3;4.492800000000003;yes
4096;CHEMBL296407;nM;10000.0;NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N;5.0;204.053492116;4;3;0.4900799999999999;yes
4097;CHEMBL2333986;nM;10000.0;COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC;5.0;349.10381134799997;5;1;4.409400000000002;yes
4098;CHEMBL454002;nM;10000.0;Oc1cc(O)cc(c1)C(=C(C#N)C#N)C#N;5.0;211.0381764;5;2;1.42214;yes
4099;CHEMBL13629;nM;10000.0;CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Br)cc23)c1C;5.0;458.131738204;3;3;3.9583400000000015;yes
4100;CHEMBL47660;nM;10000.0;NC(=O)\C(=C\c1cc(O)ccc1O)\C#N;5.0;204.053492116;4;3;0.4900799999999999;yes
4101;CHEMBL116919;nM;10000.0;COc1ccc(CNc2ncnc3ccccc23)cc1;5.0;265.1215121;4;1;3.2505000000000015;yes
